Plot_Number,Tag_Num,Tree.ID,X.Person1,Y.Person1,Elevation.Person1,Total.Height.Person1,Height.To.Crown.Base.Person1,Max.Crown.Diameter.Person1,Min.Crown.Diameter.Person1,Crown.Rotation.Person1,R.Person1,G.Person1,B.Person1,DBH.Person1,Lean.Angle.From.Vertical.Person1,Lean.Azimuth.Person1,Status.Code.Person1,TopX.Person1,TopY.Person1,X.Person2,Y.Person2,Elevation.Person2,Total.Height.Person2,Height.To.Crown.Base.Person2,Max.Crown.Diameter.Person2,Min.Crown.Diameter.Person2,Crown.Rotation.Person2,R.Person2,G.Person2,B.Person2,DBH.Person2,Lean.Angle.From.Vertical.Person2,Lean.Azimuth.Person2,Status.Code.Person2,TopX.Person2,TopY.Person2,diffX,diffY,diffTopX,diffTopY,diff,diffTop,PlotID,Study,Year,Plot_Name,Species,DBH_cm,LiDAR_visible,Distance,Azimuth,Anomaly_Num,Anomaly1,Anomaly2,Anomaly3,Bear_damage_percent,Note,Xfield,Yfield,hanusHt,fvsHt,origdiffX.Person1,origdiffY.Person1,origdiff.Person1,origdiffX.Person2,origdiffY.Person2,origdiff.Person2,heightdiff,aveBaseX,aveBaseY,aveBaseElevation,aveHeight,aveTopX,aveTopY,topElevation,aveCrownDia,DataFile,FileTitle,Total.return.count,Return.1.count,Return.2.count,Return.3.count,Return.4.count,Return.5.count,Return.6.count,Return.7.count,Return.8.count,Return.9.count,Other.return.count,Elev.minimum,Elev.maximum,Elev.mean,Elev.mode,Elev.stddev,Elev.variance,Elev.CV,Elev.IQ,Elev.skewness,Elev.kurtosis,Elev.AAD,Elev.MAD.median,Elev.MAD.mode,Elev.L1,Elev.L2,Elev.L3,Elev.L4,Elev.L.CV,Elev.L.skewness,Elev.L.kurtosis,Elev.P01,Elev.P05,Elev.P10,Elev.P20,Elev.P25,Elev.P30,Elev.P40,Elev.P50,Elev.P60,Elev.P70,Elev.P75,Elev.P80,Elev.P90,Elev.P95,Elev.P99,Canopy.relief.ratio,Elev.SQRT.mean.SQ,Elev.CURT.mean.CUBE,Int.minimum,Int.maximum,Int.mean,Int.mode,Int.stddev,Int.variance,Int.CV,Int.IQ,Int.skewness,Int.kurtosis,Int.AAD,Int.L1,Int.L2,Int.L3,Int.L4,Int.L.CV,Int.L.skewness,Int.L.kurtosis,Int.P01,Int.P05,Int.P10,Int.P20,Int.P25,Int.P30,Int.P40,Int.P50,Int.P60,Int.P70,Int.P75,Int.P80,Int.P90,Int.P95,Int.P99,Profile.area
36,10,36_10_PSME,412803.355,5281245.242,327.118603,45.120397,27.072238,5.219398,5.219398,0,244,120,50,0.532,1.143718,45.922232,0,412804.002,5281245.868,412803.8657,5281245.396,-32767,44.506864,26.704119,5.219398,5.219398,0,244,120,50,0.532,0.648058,14.436521,0,412803.9912,5281245.883,-0.510652,-0.154135001,0.01084824,-0.015134858,0.533407034,0.018621177,36,T3,2021,36_B_Alt-2_Poly,PSME,53.2,Y,15.5,38,0,0,NA,NA,NA,NA,412802.6992,5281245.061,38.38987998,32.62123537,0.655797132,0.180333319,0.68013968,1.166449132,0.33446832,1.213454834,0.613533,412803.6103,5281245.319,327.118603,44.8136305,412803.9966,5281245.876,371.9322335,5.219398,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_10.las,Plot_36_Tree_10,3236,3101,135,0,0,0,0,0,0,0,0,0,3,0.999877,0.047619,0.722312,0.521734,0.722401,1.20125,0.482483,2.411015,0.594082,0.597,0.911381,0.999877,0.408967,0.047158,0.019356,0.409017,0.11531,0.047329,0.013,0.055,0.111,0.23,0.302,0.3925,0.794,0.959,1.132,1.396,1.50325,1.574,2.0865,2.31325,2.69565,0.333292,1.233421,1.400328,134,255,182.889988,176.253968,15.903445,252.919578,0.086956,19,0.842374,4.797383,11.668411,182.889988,8.399539,1.044848,1.869401,0.045927,0.124393,0.22256,147,159,166,172,172,178,178,178,185,185,191,191,204,217,230,36.064671
36,11,36_11_PSME,412802.139,5281239.169,325.167215,34.069666,20.441799,4.105751,4.105751,0,244,120,50,0.363,0.743948,244.419714,0,412801.74,5281238.978,412802.2407,5281239.232,-32767,33.970883,20.38253,4.105751,4.105751,0,244,120,50,0.363,0.952398,244.950431,0,412801.7292,5281238.993,-0.101696,-0.063211001,0.010847823,-0.01513519,0.119740165,0.018621204,36,T3,2021,36_B_Alt-2_Poly,PSME,36.3,Y,10.8,50,0,0,NA,NA,NA,NA,412801.4297,5281239.789,29.1887478,25.66094498,0.709270014,-0.62010618,0.942122937,0.810966014,-0.55689518,0.983767308,0.098783,412802.1898,5281239.201,325.167215,34.0202745,412801.7346,5281238.986,359.1874895,4.105751,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_11.las,Plot_36_Tree_11,2359,2097,251,11,0,0,0,0,0,0,0,0.001,3,1.074794,0.953063,0.647077,0.418709,0.602047,0.871,0.408962,2.559273,0.525668,0.435,0.442937,1.074794,0.367268,0.030856,0.033342,0.34171,0.084014,0.090783,0.016,0.1019,0.2208,0.4704,0.584,0.6854,0.864,1.014,1.2146,1.374,1.455,1.6108,1.9894,2.3053,2.61868,0.358051,1.254478,1.392794,153,249,186.123781,185,12.665425,160.413001,0.068048,13,1.039868,5.305138,9.141836,186.123781,6.648608,0.947058,1.409551,0.035721,0.142445,0.212007,159,171.400009,172,178,178,178,185,185,185,191,191,191,204,210.700684,223,40.002846
36,13,36_13_PSME,412808.352,5281236.957,329.047709,36.633031,21.979819,4.651886,4.651886,0,244,120,50,0.441,1.251806,300.859393,0,412807.665,5281237.367,412808.1702,5281236.947,-32767,36.72197,22.033182,4.651886,4.651886,0,244,120,50,0.441,1.053068,310.131668,0,412807.6542,5281237.382,0.181848,0.009365001,0.010847939,-0.015135013,0.182088985,0.018621128,36,T3,2021,36_B_Alt-2_Poly,PSME,44.1,Y,15,71,0,0,NA,NA,NA,NA,412807.3392,5281237.731,33.67210356,29.07428763,1.012771366,-0.774022319,1.274682859,0.830923366,-0.78338732,1.141984822,0.088939,412808.2611,5281236.952,329.047709,36.6775005,412807.6596,5281237.375,365.7252095,4.651886,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_13.las,Plot_36_Tree_13,2948,2641,296,11,0,0,0,0,0,0,0,0,3,1.041978,1,0.685533,0.469955,0.657915,1.073,0.512081,2.570651,0.568062,0.5205,0.5315,1.041978,0.388518,0.043542,0.024309,0.372866,0.112073,0.062568,0.015,0.086,0.1877,0.389,0.482,0.5732,0.769,0.9555,1.1524,1.413,1.555,1.685,1.9653,2.29495,2.81959,0.347326,1.247203,1.403523,140,255,186.671981,183.809524,15.827452,250.508248,0.084788,13,1.148001,5.464968,11.262403,186.671981,8.222161,1.257251,1.90217,0.044046,0.15291,0.231347,159,166,172,178,178,178,185,185,185,191,191,198,204,223,236,35.917425
36,17,36_17_PSME,412802.106,5281226.892,327.575064,40.529856,24.317913,5.701349,5.701349,0,244,120,50,0.618,0.892222,16.855766,0,412802.289,5281227.496,412802.0932,5281226.824,-32767,40.511956,24.307173,5.701349,5.701349,0,244,120,50,0.618,1.006966,15.061016,0,412802.2782,5281227.511,0.012848,0.068366,0.010848006,-0.015133972,0.069562785,0.018620321,36,T3,2021,36_B_Alt-2_Poly,PSME,61.8,Y,11.2,120,0,0,NA,NA,NA,NA,412802.8559,5281227.247,42.43632911,35.63342916,-0.749934523,-0.355,0.829714884,-0.762782523,-0.423366001,0.872396669,0.0179,412802.0996,5281226.858,327.575064,40.520906,412802.2836,5281227.504,368.09597,5.701349,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_17.las,Plot_36_Tree_17,2860,2742,117,1,0,0,0,0,0,0,0,0,3,1.081445,0,0.769962,0.592841,0.711975,1.21525,0.436338,2.218149,0.647652,0.6205,1.0515,1.081445,0.437282,0.04818,0.015362,0.404349,0.11018,0.03513,0.00659,0.04,0.0859,0.391,0.48575,0.5447,0.667,1.0515,1.1584,1.6313,1.701,1.745,2.2991,2.46905,2.799,0.360482,1.327463,1.501714,134,249,181.152797,177.809524,16.324643,266.493959,0.090115,19,0.638936,3.547157,12.812571,181.152797,8.960117,1.085212,1.373268,0.049462,0.121116,0.153264,147,159,165.299957,166,172,172,178,178,185,185,191,191,204,217,223,37.610382
36,2,36_2_TSHE,412781.244,5281235.152,316.678192,36.329427,21.797656,5.16123,5.16123,0,244,120,50,0.49,0.914531,336.684638,0,412781.0145,5281235.684,412781.6202,5281235.417,-32767,36.081259,21.648756,5.16123,5.16123,0,244,120,50,0.49,1.076931,294.618764,0,412781.0037,5281235.7,-0.376152,-0.265135,0.010847754,-0.015134948,0.460203103,0.018620968,36,T3,2021,36_B_Alt-2_Poly,TSHE,49,Y,12.9,275,0,0,NA,NA,NA,NA,412780.3055,5281233.971,38.74110519,32.25768453,0.938461605,1.18069092,1.50822453,1.314613605,1.44582592,1.954129352,0.248168,412781.4321,5281235.285,316.678192,36.205343,412781.0091,5281235.692,352.883535,5.16123,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_2.las,Plot_36_Tree_2,2186,2018,168,0,0,0,0,0,0,0,0,0,3,1.112242,1.285714,0.726453,0.527735,0.653143,1.03325,0.47476,2.504256,0.587071,0.531,0.561714,1.112242,0.411533,0.042855,0.032542,0.370003,0.104136,0.079075,0.0127,0.093,0.1865,0.377,0.51025,0.631,0.881,1.089,1.232,1.4005,1.5435,1.735,2.2315,2.47425,2.84615,0.370747,1.328373,1.491502,140,255,186.985361,176.507937,18.622881,346.811685,0.099595,26,0.534897,3.042335,14.833739,186.985361,10.364851,1.195111,1.295879,0.055431,0.115304,0.125026,153,159,166,172,172,178,178,185,191,198,198,204,217,223,236,38.05259
36,22,36_22_PSME,412798.9195,5281218.367,328.5531,33.2259,19.93554,4.846403,4.846403,0,244,120,50,0.471,0.995315,2.731033,0,412798.947,5281218.943,412798.9301,5281218.596,-32767,33.242915,19.945749,4.846403,4.846403,0,244,120,50,0.471,0.625118,0.962882,0,412798.9362,5281218.958,-0.010557,-0.229001001,0.010848193,-0.015135043,0.229244211,0.018621301,36,T3,2021,36_B_Alt-2_Poly,PSME,47.1,Y,16.4,162,0,0,NA,NA,NA,NA,412798.2243,5281217.25,35.28290046,30.29001839,0.695171292,1.11682687,1.315509552,0.705728292,1.34582787,1.519639786,0.017015,412798.9248,5281218.481,328.5531,33.2344075,412798.9416,5281218.951,361.7875075,4.846403,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_22.las,Plot_36_Tree_22,4195,3800,384,11,0,0,0,0,0,0,0,0,3,1.005947,0.714286,0.658312,0.433375,0.654421,0.968,0.62674,2.559496,0.546394,0.445,0.419286,1.005947,0.370255,0.056765,0.02617,0.368066,0.153314,0.070682,0.02794,0.126,0.2234,0.421,0.502,0.579,0.711,0.854,1.051,1.3098,1.47,1.6644,1.9782,2.224,2.676502,0.335316,1.202165,1.357978,153,255,186.416448,183.761905,13.846005,191.711842,0.074275,13,0.951457,4.883707,10.087614,186.416448,7.338149,0.976148,1.530175,0.039364,0.133024,0.208523,159,166,172,178,178,178,185,185,185,191,191,191,204,210,230,36.548678
36,23,36_23_PSME,412796.7085,5281222.358,326.513792,35.332489,21.199494,4.407576,4.407576,0,244,120,50,0.405,1.312949,337.600618,0,412796.4,5281223.106,412796.5727,5281222.469,-32767,35.403463,21.242078,4.407576,4.407576,0,244,120,50,0.405,1.096235,344.281183,0,412796.3892,5281223.121,0.135848,-0.111635,0.010847852,-0.015134527,0.175832456,0.018620682,36,T3,2021,36_B_Alt-2_Poly,PSME,40.5,Y,11.3,165,0,0,NA,NA,NA,NA,412796.0811,5281221.932,31.65901476,27.5473529,0.62739479,0.42546184,0.758051449,0.49154679,0.53709684,0.728073666,0.070974,412796.6406,5281222.413,326.513792,35.367976,412796.3946,5281223.114,361.881768,4.407576,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_23.las,Plot_36_Tree_23,3784,3482,299,3,0,0,0,0,0,0,0,0,3,0.994637,0.190476,0.655069,0.429116,0.658601,1.043,0.463727,2.411449,0.553031,0.523,0.737524,0.994637,0.372314,0.039683,0.015302,0.374321,0.106585,0.0411,0.02483,0.106,0.185,0.3486,0.423,0.5089,0.714,0.928,1.1502,1.3871,1.466,1.562,1.8907,2.14885,2.60051,0.331546,1.190927,1.337828,134,255,186.890063,183.936508,15.529055,241.151538,0.083092,13,0.863213,4.271007,11.625892,186.890063,8.341183,1.253186,1.545646,0.044631,0.150241,0.185303,159,166,172,172,178,178,185,185,185,191,191,198,210,217,236,37.177518
36,24,36_24_PSME,412793.9145,5281219.478,326.166529,37.120537,22.272322,5.237027,5.237027,0,244,120,50,0.535,0.94544,343.739795,0,412793.743,5281220.066,412793.9642,5281219.664,-32767,37.16752,22.300512,5.237027,5.237027,0,244,120,50,0.535,0.735639,330.91041,0,412793.7322,5281220.081,-0.049652,-0.186134,0.010847999,-0.015134147,0.192642641,0.018620459,36,T3,2021,36_B_Alt-2_Poly,PSME,53.5,Y,15.2,178,0,0,NA,NA,NA,NA,412793.6869,5281217.656,38.5372887,32.73142015,0.22757765,1.82174057,1.835900404,0.27722965,2.007874571,2.026922932,0.046983,412793.9393,5281219.571,326.166529,37.1440285,412793.7376,5281220.074,363.3105575,5.237027,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_24.las,Plot_36_Tree_24,2702,2600,102,0,0,0,0,0,0,0,0,0,3,0.858068,0.285714,0.647502,0.419259,0.754605,0.994,0.828225,2.970928,0.530629,0.4425,0.422286,0.858068,0.358987,0.070735,0.026606,0.418367,0.197039,0.074115,0.01501,0.07005,0.1431,0.266,0.326,0.392,0.571,0.708,0.8692,1.1507,1.32,1.438,1.828,2.07595,2.589,0.286023,1.074888,1.246205,140,249,187.69134,184.984127,14.656584,214.815467,0.078089,20,0.478678,3.331832,11.447146,187.69134,8.071256,0.810401,1.220709,0.043003,0.100406,0.151242,159,166,172,178,178,178,185,185,191,191,198,198,210,210,230,32.078169
36,25,36_25_PSME,412790.3875,5281220.983,323.21806,38.448135,23.068882,4.469833,4.469833,0,244,120,50,0.414,0.612023,8.189292,0,412790.446,5281221.389,412790.3767,5281220.998,-32767,38.448237,23.068943,4.469833,4.469833,0,244,120,50,0.414,0.612021,8.189292,0,412790.4352,5281221.404,0.010848,-0.015135,0.010848036,-0.015134751,0.018621153,0.018620971,36,T3,2021,36_B_Alt-2_Poly,PSME,41.4,Y,13.4,194,0,0,NA,NA,NA,NA,412789.9147,5281219.845,32.17089761,27.93645616,0.472803401,1.13746273,1.231813507,0.461955401,1.15259773,1.241726347,0.000102,412790.3821,5281220.99,323.21806,38.448186,412790.4406,5281221.397,361.666246,4.469833,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_25.las,Plot_36_Tree_25,3017,2889,126,2,0,0,0,0,0,0,0,0,3,1.065072,0.904762,0.650469,0.42311,0.610728,0.802,0.511802,2.79185,0.51586,0.412,0.408762,1.065072,0.366153,0.03686,0.040859,0.343782,0.100669,0.111591,0.014,0.0866,0.2126,0.4822,0.587,0.6848,0.867,1.023,1.151,1.301,1.389,1.6678,1.9228,2.327,2.72752,0.355024,1.247937,1.39256,147,249,183.564799,171.285714,15.986831,255.578774,0.087091,19,0.780113,3.30246,12.523008,183.564799,8.73768,1.486491,1.173562,0.0476,0.170124,0.134311,153,166,166,172,172,172,178,178,185,185,191,198,210,217,230,38.010805
36,26,36_26_PSME,412785.7875,5281220.384,320.962504,38.037915,22.822749,5.219398,5.219398,0,244,120,50,0.532,0.873169,326.433296,0,412785.467,5281220.867,412785.8974,5281220.476,-32767,38.153075,22.891845,5.219398,5.219398,0,244,120,50,0.532,0.667339,313.705547,0,412785.5762,5281220.783,-0.109887,-0.092096,-0.109152618,0.083866226,0.143376518,0.137651146,36,T3,2021,36_B_Alt-2_Poly,PSME,53.2,Y,16,206,0,0,NA,NA,NA,NA,412786.1425,5281218.466,38.38987998,32.62123537,-0.355011652,1.91770474,1.950288374,-0.245124652,2.00980074,2.024693831,0.11516,412785.8424,5281220.43,320.962504,38.095495,412785.5216,5281220.825,359.057999,5.219398,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_26.las,Plot_36_Tree_26,2045,1959,86,0,0,0,0,0,0,0,0,0,3,1.072147,0.047619,0.708681,0.502228,0.660992,0.956,0.434591,2.391419,0.582928,0.478,0.963381,1.072147,0.402723,0.04054,0.027367,0.375623,0.100664,0.067954,0.01544,0.0592,0.118,0.437,0.532,0.614,0.795,1.011,1.2074,1.3648,1.488,1.8014,2.0816,2.4246,2.68048,0.357382,1.2851,1.442511,147,249,183.132029,177.761905,17.379926,302.061816,0.094904,19,0.60679,2.871637,14.029954,183.132029,9.657535,1.367949,1.085481,0.052735,0.141646,0.112397,153,159,166,166,172,172,178,178,185,191,191,198,210,217,223,38.963373
36,28,36_28_PSME,412784.142,5281224.583,318.957942,36.946954,22.168172,5.16017,5.16017,0,244,120,50,0.522,0.400757,283.767378,0,412783.891,5281224.644,412784.0752,5281224.595,-32767,36.966818,22.180091,5.16017,5.16017,0,244,120,50,0.522,0.318099,288.170101,0,412783.8802,5281224.659,0.066848,-0.012634001,0.010848189,-0.01513405,0.068031412,0.018620491,36,T3,2021,36_B_Alt-2_Poly,PSME,52.2,Y,13.2,223,0,0,NA,NA,NA,NA,412784.1541,5281223.193,37.89501147,32.25106524,-0.012071647,1.389368859,1.389421301,-0.078919647,1.40200286,1.404222322,0.019864,412784.1086,5281224.589,318.957942,36.956886,412783.8856,5281224.652,355.914828,5.16017,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_28.las,Plot_36_Tree_28,2457,2337,120,0,0,0,0,0,0,0,0,0,3,1.086192,0.380952,0.726677,0.528059,0.669014,1.139,0.434054,2.263424,0.611407,0.572,0.620048,1.086192,0.414138,0.044502,0.018091,0.381275,0.107457,0.043683,0.022,0.0836,0.177,0.3722,0.468,0.5774,0.777,1.001,1.2322,1.4892,1.607,1.7216,2.1738,2.3682,2.750159,0.362064,1.306773,1.468686,134,249,186.548637,177.809524,17.869898,319.33324,0.095792,19,0.85113,3.661,13.715313,186.548637,9.661506,1.759146,1.578955,0.051791,0.182078,0.163427,153,166,166,172,172,178,178,185,185,191,191,204,210,223,236,38.472379
36,3,36_3_PSME,412780.408,5281242.706,314.885667,34.874662,20.924798,4.13534,4.13534,0,244,120,50,0.367,0.901491,324.195268,0,412780.087,5281243.151,412780.774,5281243.066,-32767,34.825674,20.895405,4.13534,4.13534,0,244,120,50,0.367,1.254322,284.578915,0,412780.0362,5281243.258,-0.365952,-0.360635,0.050846396,-0.107527182,0.513788351,0.118943058,36,T3,2021,36_B_Alt-2_Poly,PSME,36.7,Y,15.5,304,0,0,NA,NA,NA,NA,412780.3064,5281241.514,29.4300503,25.84587646,0.101632374,1.19101,1.195338429,0.467584374,1.551645,1.620566985,0.048988,412780.591,5281242.886,314.885667,34.850168,412780.0616,5281243.204,349.735835,4.13534,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_3.las,Plot_36_Tree_3,1662,1590,72,0,0,0,0,0,0,0,0,0,3,1.119721,1.380952,0.656079,0.43044,0.585931,0.82325,0.267868,2.609426,0.534425,0.4215,0.5445,1.119721,0.372051,0.016631,0.037764,0.332271,0.0447,0.101503,0.01061,0.05705,0.1545,0.568,0.66625,0.748,0.899,1.132,1.3146,1.427,1.4895,1.6028,2.0259,2.2618,2.705,0.37324,1.297673,1.430052,147,255,184.814079,171,18.614722,346.507857,0.100721,26,0.638099,2.861779,14.991676,184.814079,10.35509,1.543982,0.970706,0.05603,0.149104,0.093742,153,159,166,172,172,172,178,178,185,191,198,204,210,217,230,40.357628
36,31,36_31_TSHE,412784.5,5281232.754,318.204332,36.431457,21.858874,4.702647,4.702647,0,244,120,50,0.427,1.106371,30.356107,0,412784.8555,5281233.361,412784.4892,5281232.771,-32767,36.465663,21.879398,4.702647,4.702647,0,244,120,50,0.427,1.102622,30.438636,0,412784.8447,5281233.376,0.010848,-0.017135001,0.010848018,-0.015134956,0.020280221,0.018621127,36,T3,2021,36_B_Alt-2_Poly,TSHE,42.7,Y,9.4,262,0,0,NA,NA,NA,NA,412783.8479,5281231.539,35.52980954,29.39154453,0.652069846,1.214727149,1.378679488,0.641221846,1.23186215,1.388758371,0.034206,412784.4946,5281232.762,318.204332,36.44856,412784.8501,5281233.368,354.652892,4.702647,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_31.las,Plot_36_Tree_31,1267,1223,43,1,0,0,0,0,0,0,0,0.001,3,1.105814,0.857857,0.765024,0.585261,0.69182,0.9435,0.781963,2.951033,0.597664,0.478,0.483143,1.105814,0.422287,0.072354,0.053079,0.381879,0.171339,0.125695,0.01632,0.0893,0.1892,0.3824,0.5125,0.727,0.865,0.966,1.0746,1.3536,1.456,1.6248,2.2082,2.7604,2.95934,0.368394,1.344479,1.538569,140,249,189.486188,190.174603,19.641867,385.802929,0.103659,26,0.434346,2.862358,15.623899,189.486188,11.015167,0.90258,1.273177,0.058132,0.08194,0.115584,153,159,166,172,172,178,185,191,191,198,198,204,217,223,236,36.362083
36,33,36_33_TSHE,412794.64,5281240.994,321.595935,36.489174,21.893504,4.778346,4.778346,0,244,120,50,0.437,0.747873,348.984978,0,412794.549,5281241.461,412794.6292,5281241.009,-32767,36.489513,21.893708,4.778346,4.778346,0,244,120,50,0.437,0.747867,348.984978,0,412794.5382,5281241.477,0.010848,-0.015135,0.010848115,-0.015135594,0.018621153,0.018621703,36,T3,2021,36_B_Alt-2_Poly,TSHE,43.7,Y,8,0,0,0,NA,NA,NA,NA,412793.1565,5281240.847,36.06099409,29.86466014,1.48355,0.147,1.49081508,1.472702,0.162135,1.481600128,0.000339,412794.6346,5281241.002,321.595935,36.4893435,412794.5436,5281241.469,358.0852785,4.778346,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_33.las,Plot_36_Tree_33,1777,1709,68,0,0,0,0,0,0,0,0,0,3,0.845418,0.666667,0.732022,0.535856,0.865869,0.465,1.529467,4.26271,0.535493,0.227,0.251667,0.845418,0.361554,0.132547,0.080127,0.427662,0.366603,0.221619,0.02728,0.131,0.213,0.337,0.393,0.4518,0.5414,0.615,0.694,0.784,0.858,1.0416,2.226,2.621799,2.90064,0.281806,1.118162,1.368365,140,249,187.152504,184.984127,16.484768,271.747563,0.088082,20,0.559562,3.564125,12.852242,187.152504,9.095263,0.82106,1.33521,0.048598,0.090273,0.146803,153,166,166,172,178,178,185,185,191,191,198,198,210,217,236,28.127353
36,34,36_34_PSME,412797.194,5281238.917,322.965806,39.820425,23.892255,5.312699,5.312699,0,244,120,50,0.548,0.60693,81.34162,0,412797.611,5281238.98,412797.6707,5281239.031,-32767,39.733519,23.840111,5.312699,5.312699,0,244,120,50,0.548,0.114148,242.949403,0,412797.6002,5281238.995,-0.476652,-0.114635,0.010847604,-0.015135148,0.490243116,0.018621042,36,T3,2021,36_B_Alt-2_Poly,PSME,54.8,Y,6.4,33,0,0,NA,NA,NA,NA,412796.6421,5281238.214,39.17056091,33.20436967,0.551860176,0.70200837,0.892953194,1.028512176,0.81664337,1.313294975,0.086906,412797.4323,5281238.974,322.965806,39.776972,412797.6056,5281238.988,362.742778,5.312699,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_34.las,Plot_36_Tree_34,3115,2982,133,0,0,0,0,0,0,0,0,0,3,0.962872,0.047619,0.686891,0.471819,0.713377,1.013,0.630021,2.541502,0.570441,0.483,0.785381,0.962872,0.386804,0.059848,0.022281,0.401719,0.154725,0.057602,0.015,0.079,0.152,0.302,0.393,0.486,0.649,0.833,1.0584,1.2558,1.406,1.64,1.9552,2.2756,2.70458,0.320957,1.182704,1.3498,147,255,190.533226,184.714286,17.484954,305.723607,0.091769,20,1.058964,4.05187,12.60346,190.533226,9.175121,1.932481,2.002613,0.048155,0.210622,0.218266,159,166,172,178,178,185,185,185,191,191,198,198,217,230,236,34.572325
36,35,36_35_TSHE,412798.2,5281232.586,324.26471,35.81728,21.490368,5.325249,5.325249,0,244,120,50,0.514,0.956727,202.255069,0,412797.9735,5281232.033,412798.1217,5281232.189,-32767,35.696627,21.417976,5.325249,5.325249,0,244,120,50,0.514,0.341564,228.353974,0,412797.9627,5281232.048,0.078329,0.396953,0.01084784,-0.015134795,0.404607361,0.018620892,36,T3,2021,36_B_Alt-2_Poly,TSHE,51.4,Y,5.1,102,0,0,NA,NA,NA,NA,412798.145,5281231.787,39.88609061,33.28280804,0.054997236,0.79934962,0.801239359,-0.023331764,0.40239662,0.403072464,0.120653,412798.1608,5281232.388,324.26471,35.7569535,412797.9681,5281232.04,360.0216635,5.325249,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_35.las,Plot_36_Tree_35,3255,2892,361,2,0,0,0,0,0,0,0,0,3,1.119112,0.809524,0.78583,0.617529,0.702191,1.1065,0.649873,2.602537,0.644152,0.553,0.534524,1.119112,0.441278,0.067797,0.034125,0.394311,0.153639,0.077333,0.01254,0.077,0.1734,0.367,0.487,0.622,0.7866,0.964,1.221,1.4678,1.5935,1.752,2.3036,2.7743,2.919,0.373037,1.367388,1.559048,140,255,187.220584,183.809524,16.85607,284.127112,0.090033,20,0.742771,4.292761,12.832587,187.220584,9.130884,0.993541,1.584108,0.048771,0.108811,0.173489,153,166,166,172,178,178,185,185,191,191,198,198,210,223,236,37.333094
